Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2025-01-15,Real Estate CRM Platform,Construction Services,North America,Canada,Montreal,357236,381589,Retail,2025-Q1,2025-01
2025-01-15,Property Management Software,Real Estate Technology,North America,United States,Phoenix,234713,297581,Mobile App,2025-Q1,2025-01
2025-01-15,Lease Management System,Real Estate Technology,Europe,United Kingdom,Birmingham,75918,103413,Online,2025-Q1,2025-01
2025-01-15,Tenant Screening Service,Property Management,Asia Pacific,Japan,Saitama,86552,111683,Wholesale,2025-Q1,2025-01
2025-01-15,Building Design Software,Facility Management,North America,Canada,Montreal,200656,152463,Direct Sales,2025-Q1,2025-01
2025-01-15,Commercial Property Investment,Property Management,North America,United States,Houston,69978,53032,Wholesale,2025-Q1,2025-01
2025-01-15,Real Estate Analytics Tool,Facility Management,North America,Canada,Ottawa,75134,67548,Online,2025-Q1,2025-01
2025-01-15,Lease Management System,Property Management,Asia Pacific,Japan,Sapporo,49481,51800,Wholesale,2025-Q1,2025-01
2025-01-15,Construction Project Management,Construction Services,Europe,France,Nice,98298,101019,Partner,2025-Q1,2025-01
2025-01-15,Construction Project Management,Real Estate Technology,North America,Canada,Vancouver,189000,159918,Wholesale,2025-Q1,2025-01
2025-01-15,Real Estate Analytics Tool,Real Estate Technology,Europe,United Kingdom,London,268275,199579,Partner,2025-Q1,2025-01
2025-01-15,Property Management Software,Property Management,Asia Pacific,Singapore,Central,100294,93873,Retail,2025-Q1,2025-01
2025-01-15,Tenant Screening Service,Facility Management,North America,Canada,Vancouver,198544,274811,Mobile App,2025-Q1,2025-01
2025-01-15,Real Estate CRM Platform,Real Estate Technology,Asia Pacific,Singapore,East,211105,204523,Partner,2025-Q1,2025-01
2025-01-15,Tenant Screening Service,Property Management,Asia Pacific,Singapore,North,145288,193580,Mobile App,2025-Q1,2025-01
2025-01-16,Property Management Software,Investment Properties,North America,United States,San Jose,125668,95804,Online,2025-Q1,2025-01
2025-01-16,Building Design Software,Real Estate Technology,Europe,Germany,Frankfurt,227314,161510,Retail,2025-Q1,2025-01
2025-01-16,Property Valuation Service,Real Estate Technology,Europe,Germany,Berlin,297107,414354,Direct Sales,2025-Q1,2025-01
2025-01-16,Commercial Property Investment,Facility Management,Europe,France,Nice,176147,228237,Direct Sales,2025-Q1,2025-01
2025-01-16,Smart Building System,Construction Services,North America,Canada,Vancouver,323942,234139,Retail,2025-Q1,2025-01
2025-01-16,Commercial Property Investment,Real Estate Technology,Asia Pacific,Australia,Canberra,147270,142388,Mobile App,2025-Q1,2025-01
2025-01-16,Energy Management Solution,Real Estate Technology,Asia Pacific,Australia,Wollongong,190330,217809,Partner,2025-Q1,2025-01
2025-01-16,Smart Building System,Facility Management,Europe,United Kingdom,Liverpool,211403,264577,Partner,2025-Q1,2025-01
2025-01-16,Lease Management System,Construction Services,Europe,Germany,Frankfurt,242088,221868,Online,2025-Q1,2025-01
2025-01-16,Virtual Property Tours,Construction Services,Asia Pacific,Singapore,East,75593,53032,Wholesale,2025-Q1,2025-01
2025-01-16,Real Estate CRM Platform,Real Estate Technology,Asia Pacific,Singapore,Northeast,90366,110152,Partner,2025-Q1,2025-01
2025-01-16,Real Estate CRM Platform,Construction Services,Asia Pacific,Japan,Saitama,222768,284818,Partner,2025-Q1,2025-01
2025-01-16,Property Management Software,Facility Management,Asia Pacific,Singapore,East,114875,153480,Retail,2025-Q1,2025-01
2025-01-16,Facility Maintenance Service,Investment Properties,North America,United States,Houston,260437,299706,Mobile App,2025-Q1,2025-01
2025-01-16,Lease Management System,Facility Management,Europe,United Kingdom,Cardiff,86221,119215,Partner,2025-Q1,2025-01
2025-01-16,Property Listing Platform,Investment Properties,Asia Pacific,Japan,Nagoya,116899,153856,Wholesale,2025-Q1,2025-01
2025-01-16,Building Design Software,Real Estate Technology,Asia Pacific,Singapore,North,225946,202363,Direct Sales,2025-Q1,2025-01
2025-01-17,Virtual Property Tours,Real Estate Technology,Asia Pacific,Japan,Tokyo,213654,294986,Online,2025-Q1,2025-01
2025-01-17,Commercial Property Investment,Property Management,Europe,United Kingdom,Edinburgh,141853,195677,Wholesale,2025-Q1,2025-01
2025-01-17,Property Valuation Service,Construction Services,North America,Canada,Toronto,108465,114872,Online,2025-Q1,2025-01
2025-01-17,Real Estate CRM Platform,Real Estate Technology,Asia Pacific,Australia,Wollongong,168199,177757,Retail,2025-Q1,2025-01
2025-01-17,Property Management Software,Construction Services,North America,Mexico,Monterrey,114134,104947,Partner,2025-Q1,2025-01
2025-01-17,Construction Equipment Rental,Investment Properties,Asia Pacific,Australia,Brisbane,160146,156635,Mobile App,2025-Q1,2025-01
2025-01-17,Facility Maintenance Service,Real Estate Technology,North America,Mexico,Juárez,233381,238129,Mobile App,2025-Q1,2025-01
2025-01-17,Property Management Software,Investment Properties,Europe,Germany,Leipzig,108934,103010,Direct Sales,2025-Q1,2025-01
2025-01-17,Virtual Property Tours,Property Management,Europe,Germany,Hamburg,242658,198726,Direct Sales,2025-Q1,2025-01
2025-01-17,Energy Management Solution,Real Estate Technology,Europe,United Kingdom,London,143188,177373,Retail,2025-Q1,2025-01
2025-01-17,Tenant Screening Service,Construction Services,Asia Pacific,Australia,Canberra,88479,98350,Mobile App,2025-Q1,2025-01
2025-01-17,Property Valuation Service,Real Estate Technology,Europe,France,Paris,220488,263692,Online,2025-Q1,2025-01
2025-01-17,Smart Building System,Construction Services,Asia Pacific,Singapore,Central,95158,120800,Partner,2025-Q1,2025-01
2025-01-17,Commercial Property Investment,Investment Properties,Asia Pacific,Singapore,East,226384,235480,Retail,2025-Q1,2025-01
2025-01-17,Commercial Property Investment,Property Management,Asia Pacific,Japan,Fukuoka,195480,265065,Wholesale,2025-Q1,2025-01
2025-01-17,Construction Equipment Rental,Property Management,Asia Pacific,Singapore,East,138730,149292,Direct Sales,2025-Q1,2025-01
2025-01-17,Commercial Property Investment,Investment Properties,Europe,France,Toulouse,173132,133123,Retail,2025-Q1,2025-01
2025-01-17,Property Management Software,Property Management,Asia Pacific,Japan,Fukuoka,144682,105535,Online,2025-Q1,2025-01
2025-01-17,Real Estate CRM Platform,Investment Properties,Asia Pacific,Japan,Tokyo,134171,125990,Mobile App,2025-Q1,2025-01
2025-01-17,Building Design Software,Facility Management,North America,United States,Philadelphia,81356,81832,Wholesale,2025-Q1,2025-01
2025-01-17,Real Estate Analytics Tool,Facility Management,Europe,France,Toulouse,104059,127316,Direct Sales,2025-Q1,2025-01
2025-01-17,Virtual Property Tours,Property Management,North America,United States,Phoenix,349136,263656,Partner,2025-Q1,2025-01
2025-01-17,Property Valuation Service,Investment Properties,Europe,Germany,Dortmund,209453,192644,Mobile App,2025-Q1,2025-01
2025-01-18,Tenant Screening Service,Facility Management,Europe,Germany,Cologne,222100,233296,Direct Sales,2025-Q1,2025-01
2025-01-18,Lease Management System,Property Management,Asia Pacific,Singapore,East,80331,67896,Online,2025-Q1,2025-01
2025-01-18,Construction Project Management,Property Management,Europe,Germany,Essen,170394,182752,Online,2025-Q1,2025-01
2025-01-18,Tenant Screening Service,Real Estate Technology,Europe,Germany,Leipzig,185514,225740,Online,2025-Q1,2025-01
2025-01-18,Virtual Property Tours,Investment Properties,Asia Pacific,Australia,Brisbane,245722,275984,Direct Sales,2025-Q1,2025-01
2025-01-18,Real Estate Analytics Tool,Property Management,Europe,United Kingdom,Manchester,227074,246064,Mobile App,2025-Q1,2025-01
2025-01-18,Virtual Property Tours,Facility Management,Europe,United Kingdom,Bristol,113571,101539,Wholesale,2025-Q1,2025-01
2025-01-18,Building Design Software,Real Estate Technology,Asia Pacific,Australia,Wollongong,155695,115810,Mobile App,2025-Q1,2025-01
2025-01-18,Tenant Screening Service,Investment Properties,Europe,United Kingdom,London,196638,213349,Direct Sales,2025-Q1,2025-01
2025-01-18,Energy Management Solution,Facility Management,Asia Pacific,Australia,Melbourne,136713,125923,Direct Sales,2025-Q1,2025-01
2025-01-18,Virtual Property Tours,Facility Management,North America,United States,San Diego,83627,92898,Partner,2025-Q1,2025-01
2025-01-18,Lease Management System,Construction Services,North America,Mexico,Zapopan,142765,119746,Retail,2025-Q1,2025-01
2025-01-18,Commercial Property Investment,Property Management,Asia Pacific,Australia,Brisbane,123248,124742,Mobile App,2025-Q1,2025-01
2025-01-18,Lease Management System,Construction Services,Europe,United Kingdom,Edinburgh,87090,84617,Mobile App,2025-Q1,2025-01
2025-01-18,Construction Equipment Rental,Property Management,North America,United States,Houston,159932,212682,Direct Sales,2025-Q1,2025-01
2025-01-18,Energy Management Solution,Investment Properties,Asia Pacific,Australia,Adelaide,140506,156464,Direct Sales,2025-Q1,2025-01
2025-01-18,Real Estate Analytics Tool,Construction Services,Europe,United Kingdom,Cardiff,216778,300463,Retail,2025-Q1,2025-01
2025-01-18,Property Management Software,Property Management,Europe,United Kingdom,London,72031,60376,Partner,2025-Q1,2025-01
2025-01-19,Facility Maintenance Service,Real Estate Technology,Asia Pacific,Singapore,West,193423,165406,Direct Sales,2025-Q1,2025-01
2025-01-19,Commercial Property Investment,Property Management,Europe,United Kingdom,Liverpool,114150,119746,Wholesale,2025-Q1,2025-01
2025-01-19,Commercial Property Investment,Property Management,Europe,Germany,Berlin,122976,112595,Mobile App,2025-Q1,2025-01
2025-01-19,Property Listing Platform,Construction Services,Europe,France,Nice,321546,335613,Retail,2025-Q1,2025-01
2025-01-19,Property Management Software,Construction Services,North America,United States,Los Angeles,199102,173027,Online,2025-Q1,2025-01
2025-01-19,Commercial Property Investment,Property Management,Asia Pacific,Singapore,West,70181,70010,Wholesale,2025-Q1,2025-01
2025-01-19,Property Management Software,Construction Services,Asia Pacific,Japan,Kobe,140053,189993,Online,2025-Q1,2025-01
2025-01-19,Real Estate CRM Platform,Construction Services,North America,Canada,Quebec City,98723,77650,Wholesale,2025-Q1,2025-01
2025-01-19,Lease Management System,Investment Properties,North America,Mexico,Juárez,129471,155808,Mobile App,2025-Q1,2025-01
2025-01-19,Lease Management System,Real Estate Technology,Europe,United Kingdom,Birmingham,164989,161665,Partner,2025-Q1,2025-01
2025-01-19,Facility Maintenance Service,Investment Properties,Asia Pacific,Japan,Tokyo,184289,199670,Mobile App,2025-Q1,2025-01
2025-01-19,Property Listing Platform,Property Management,Europe,France,Lyon,98609,109213,Wholesale,2025-Q1,2025-01
2025-01-19,Smart Building System,Property Management,North America,Mexico,Guadalajara,150513,110000,Retail,2025-Q1,2025-01
2025-01-19,Building Design Software,Facility Management,Europe,Germany,Cologne,97259,75441,Retail,2025-Q1,2025-01
2025-01-19,Tenant Screening Service,Facility Management,Europe,Germany,Cologne,99961,128185,Partner,2025-Q1,2025-01
2025-01-20,Construction Equipment Rental,Construction Services,Europe,Germany,Munich,134787,160847,Retail,2025-Q1,2025-01
2025-01-20,Energy Management Solution,Investment Properties,North America,United States,Philadelphia,244529,186275,Mobile App,2025-Q1,2025-01
2025-01-20,Building Design Software,Facility Management,North America,Mexico,Puebla,139503,174140,Wholesale,2025-Q1,2025-01
2025-01-20,Smart Building System,Real Estate Technology,Asia Pacific,Japan,Osaka,100211,122982,Retail,2025-Q1,2025-01
2025-01-20,Property Valuation Service,Property Management,North America,United States,San Antonio,201824,155711,Wholesale,2025-Q1,2025-01
2025-01-20,Real Estate Analytics Tool,Real Estate Technology,Asia Pacific,Australia,Sunshine Coast,258303,193115,Direct Sales,2025-Q1,2025-01
2025-01-20,Building Design Software,Property Management,North America,Canada,Montreal,372181,440555,Direct Sales,2025-Q1,2025-01
2025-01-20,Real Estate CRM Platform,Real Estate Technology,Europe,United Kingdom,Glasgow,353612,391868,Retail,2025-Q1,2025-01
2025-01-20,Real Estate CRM Platform,Facility Management,Europe,United Kingdom,Liverpool,120360,142200,Mobile App,2025-Q1,2025-01
2025-01-20,Tenant Screening Service,Property Management,Europe,Germany,Dortmund,341871,296739,Direct Sales,2025-Q1,2025-01
2025-01-20,Lease Management System,Facility Management,North America,Canada,Edmonton,114505,100254,Mobile App,2025-Q1,2025-01
2025-01-20,Building Design Software,Real Estate Technology,Asia Pacific,Japan,Sapporo,124437,119606,Partner,2025-Q1,2025-01
2025-01-20,Energy Management Solution,Property Management,Europe,France,Montpellier,66400,60187,Partner,2025-Q1,2025-01
2025-01-20,Building Design Software,Real Estate Technology,Europe,Germany,Leipzig,142084,124035,Online,2025-Q1,2025-01
2025-01-20,Real Estate Analytics Tool,Investment Properties,North America,Canada,Ottawa,117981,155185,Mobile App,2025-Q1,2025-01
2025-01-20,Real Estate CRM Platform,Property Management,Europe,France,Montpellier,149504,132884,Partner,2025-Q1,2025-01
2025-01-20,Construction Project Management,Investment Properties,Asia Pacific,Japan,Sapporo,101927,75852,Mobile App,2025-Q1,2025-01
2025-01-20,Facility Maintenance Service,Construction Services,North America,Canada,Ottawa,170018,143048,Partner,2025-Q1,2025-01
2025-01-20,Virtual Property Tours,Property Management,Europe,United Kingdom,Edinburgh,126971,148881,Wholesale,2025-Q1,2025-01
2025-01-20,Commercial Property Investment,Facility Management,North America,United States,Phoenix,133801,178301,Online,2025-Q1,2025-01
2025-01-20,Lease Management System,Construction Services,Europe,United Kingdom,Bristol,129868,158556,Retail,2025-Q1,2025-01
2025-01-21,Building Design Software,Real Estate Technology,Asia Pacific,Singapore,West,119573,124391,Online,2025-Q1,2025-01
2025-01-21,Commercial Property Investment,Construction Services,Asia Pacific,Singapore,West,57103,53359,Mobile App,2025-Q1,2025-01
2025-01-21,Construction Project Management,Real Estate Technology,Europe,Germany,Berlin,238079,241501,Mobile App,2025-Q1,2025-01
2025-01-21,Real Estate Analytics Tool,Real Estate Technology,North America,United States,New York,103213,117912,Retail,2025-Q1,2025-01
2025-01-21,Real Estate CRM Platform,Construction Services,North America,United States,Philadelphia,362443,475795,Direct Sales,2025-Q1,2025-01
2025-01-21,Commercial Property Investment,Property Management,North America,United States,Chicago,116875,144450,Online,2025-Q1,2025-01
2025-01-21,Construction Equipment Rental,Facility Management,Asia Pacific,Singapore,East,85070,60470,Mobile App,2025-Q1,2025-01
2025-01-21,Property Valuation Service,Real Estate Technology,Asia Pacific,Australia,Gold Coast,201541,227407,Online,2025-Q1,2025-01
2025-01-21,Property Management Software,Investment Properties,Asia Pacific,Japan,Kawasaki,43049,33179,Wholesale,2025-Q1,2025-01
2025-01-21,Real Estate CRM Platform,Real Estate Technology,North America,Mexico,Tijuana,306732,366709,Direct Sales,2025-Q1,2025-01
2025-01-21,Virtual Property Tours,Construction Services,North America,Canada,Toronto,196556,196690,Retail,2025-Q1,2025-01
2025-01-21,Construction Project Management,Facility Management,Europe,United Kingdom,Cardiff,241653,221859,Mobile App,2025-Q1,2025-01
2025-01-21,Construction Equipment Rental,Property Management,Asia Pacific,Singapore,Central,157407,208890,Partner,2025-Q1,2025-01
2025-01-21,Energy Management Solution,Construction Services,Europe,Germany,Leipzig,307315,373613,Direct Sales,2025-Q1,2025-01
2025-01-21,Property Listing Platform,Real Estate Technology,Europe,United Kingdom,Glasgow,95496,130924,Online,2025-Q1,2025-01
